"CodeCom";"NomCom";"CodeDep";"AnneeCreationCom";"PopDGF2017";"PopDGF2018";"PopInsee2018";"DF2016";"DF2017";"DF2018";"PF4Taxes2017";"PF4Taxes2018";"RRF2018";"PartDynPop";"MtEcretement"
"01304";"PONT-D'AIN";"01";2014;2883;2957;2913;226648;202907;202168;2305141;2329186;2019757;6185;6924
"01305";"PONT-DE-VAUX";"01";2014;2387;2389;2347;454930;301144;289187;2392109;2282808;2177054;163;12120
"01306";"PONT-DE-VEYLE";"01";2014;1709;1706;1686;211584;200205;199129;1029084;961163;956544;-233;843
"01307";"PORT";"01";2014;886;892;880;22965;2044;0;1464148;1453359;1062486;424;2468
"01308";"POUGNY";"01";2014;898;900;829;46294;34621;31720;676098;768327;735676;142;3043
"01309";"POUILLAT";"01";2014;102;100;91;8621;7608;7468;48420;53372;114889;-129;11
"01310";"PREMEYZEL";"01";2014;246;257;243;25604;24220;24834;121021;117866;140787;709;95
"01311";"PREMILLIEU";"01";2014;89;90;47;36569;34920;34872;48808;48585;154534;64;112
"01313";"PREVESSIN-MOENS";"01";2014;8310;8464;8049;556505;426620;418921;7790715;8325369;9039578;14615;22314
"01314";"PRIAY";"01";2014;1764;1798;1724;119858;116439;117959;1086811;1115335;753893;2660;1140
"01317";"RAMASSE";"01";2014;324;331;317;21105;19641;19296;201765;232776;161575;451;796
"01318";"RANCE";"01";2014;723;733;728;52985;49382;48761;447866;462608;335095;686;1307
"01319";"RELEVANT";"01";2014;485;483;469;41824;35634;35304;239920;268576;245618;-129;201
"01320";"REPLONGES";"01";2014;3739;3756;3749;302042;275833;270894;2889301;2875204;1861073;1465;6404
"01321";"REVONNAS";"01";2014;955;977;969;70818;65482;66910;505773;596557;530361;1577;149
"01322";"REYRIEUX";"01";2014;4667;4728;4686;203801;140866;123314;5003971;5152545;4147074;5407;22959
"01323";"REYSSOUZE";"01";2014;1015;1018;988;84713;71290;70465;606076;674276;500983;216;1041
"01325";"RIGNIEUX-LE-FRANC";"01";2014;1001;1006;990;78678;68141;64647;798242;763533;752998;360;3854
"01328";"ROMANS";"01";2014;624;618;601;55272;44540;43096;373601;399381;303256;-400;1044
"01329";"ROSSILLON";"01";2014;191;196;156;41468;40396;40718;73757;71145;161160;322;0
"01330";"RUFFIEU";"01";2014;220;215;186;32964;29411;28886;116416;115348;273049;-322;203
"01331";"SAINT-ALBAN";"01";2014;196;201;179;23237;21716;21804;106366;108440;183250;322;234
"01332";"SAINT-ANDRE-DE-BAGE";"01";2014;753;776;772;42722;37223;36539;528356;536212;493514;1591;2275
"01333";"SAINT-ANDRE-DE-CORCY";"01";2014;3091;3199;3180;269200;245183;246415;2528643;2431338;2214783;9119;7887
"01334";"SAINT-ANDRE-D'HUIRIAT";"01";2014;575;592;585;59174;54907;54731;358806;336584;421884;1127;1303
"01335";"SAINT-ANDRE-LE-BOUCHOUX";"01";2014;376;390;383;21281;14879;15043;221863;237901;272930;902;738
"01336";"SAINT-ANDRE-SUR-VIEUX-JONC";"01";2014;1163;1167;1157;75224;60517;55271;1026846;1013850;776320;294;5540
"01337";"SAINT-BENIGNE";"01";2014;1284;1297;1276;63959;93314;93261;770691;871465;631452;971;1024
"01338";"GROSLÉE-SAINT-BENOIT";"01";2015;1328;1337;1226;97110;97635;98310;1097631;1083909;913429;675;0
"01339";"SAINT-BERNARD";"01";2014;1506;1529;1480;76807;63091;58849;1284937;1335766;809726;1759;6001
"01341";"SAINT-CHAMP";"01";2014;176;179;164;12232;10299;10065;109402;106864;149200;193;427
"01342";"SAINTE-CROIX";"01";2014;571;585;568;38311;34882;33984;390420;394852;228389;926;1824
"01343";"SAINT-CYR-SUR-MENTHON";"01";2014;1788;1794;1781;91668;75720;71097;1412254;1352278;1073316;469;5092
"01344";"SAINT-DENIS-LES-BOURG";"01";2014;5714;5749;5728;307545;236638;216805;5834871;5836769;4505389;3176;23009
"01345";"SAINT-DENIS-EN-BUGEY";"01";2014;2288;2331;2324;228419;212655;210283;1808698;1735073;1280694;3484;5856
"01346";"SAINT-DIDIER-D'AUSSIAT";"01";2014;920;914;899;78869;74852;72201;633597;585445;453713;-426;2225
"01347";"SAINT-DIDIER-DE-FORMANS";"01";2014;1931;1969;1957;144230;136772;138595;1200267;1231831;979110;3010;1187
"01348";"SAINT-DIDIER-SUR-CHALARONNE";"01";2014;2945;2936;2863;261336;244084;243332;1673538;1835242;1978793;-752;0
"01349";"SAINT-ELOI";"01";2014;468;468;456;39116;32712;30127;385625;372135;349659;0;2585
"01350";"SAINT-ETIENNE-DU-BOIS";"01";2014;2653;2594;2573;298873;285456;278883;1732569;1902631;1552707;-4848;1725
"01351";"SAINT-ETIENNE-SUR-CHALARONNE";"01";2014;1592;1591;1569;174808;167465;167388;695309;764662;981643;-77;0
"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";"01";2014;595;593;573;52013;45736;45603;247410;318535;350855;-133;0
"01353";"SAINTE-EUPHEMIE";"01";2014;1681;1698;1684;126260;118723;119651;976996;1006160;788764;1319;391
"01354";"SAINT-GENIS-POUILLY";"01";2014;10276;11325;11044;1340496;813160;874715;10871669;11629955;12665134;102837;41282
"01355";"SAINT-GENIS-SUR-MENTHON";"01";2014;491;487;481;34460;30410;28626;328791;313635;262500;-258;1526
"01356";"SAINT-GEORGES-SUR-RENON";"01";2014;230;235;229;18792;17527;17849;96207;108457;158084;322;0
"01357";"SAINT-GERMAIN-DE-JOUX";"01";2014;542;554;511;50903;44894;45020;299120;329609;466961;787;661
"01358";"SAINT-GERMAIN-LES-PAROISSES";"01";2014;477;489;430;36756;33254;32891;294952;284283;223871;774;1137
"01359";"SAINT-GERMAIN-SUR-RENON";"01";2014;244;240;237;22462;20559;19896;140806;162242;146252;-258;405
"01360";"SAINT-JEAN-DE-GONVILLE";"01";2014;1665;1716;1694;127150;96648;95342;1331860;1483452;1305577;3964;5270
"01361";"SAINT-JEAN-DE-NIOST";"01";2014;1520;1507;1454;100383;85530;78951;1274849;1227782;862514;-992;5587
"01362";"SAINT-JEAN-DE-THURIGNEUX";"01";2014;804;795;791;59768;52878;50478;530979;536466;448674;-625;1775
"01363";"SAINT-JEAN-LE-VIEUX";"01";2014;1823;1820;1763;113593;96936;91592;1438851;1459014;1219160;-235;5109
"01364";"SAINT-JEAN-SUR-REYSSOUZE";"01";2014;789;785;746;90267;85346;84851;412932;555859;519158;-277;218
"01365";"SAINT-JEAN-SUR-VEYLE";"01";2014;1123;1133;1120;88755;80321;79122;737431;699405;639508;733;1932
"01366";"SAINTE-JULIE";"01";2014;986;1012;1000;55721;42531;38007;964437;943940;639731;1873;6397
"01367";"SAINT-JULIEN-SUR-REYSSOUZE";"01";2014;747;731;718;66915;60902;59534;392494;522814;472263;-1097;271
"01368";"SAINT-JULIEN-SUR-VEYLE";"01";2014;782;806;794;89071;82202;83872;327857;434693;419851;1670;0
"01369";"SAINT-JUST";"01";2014;943;936;931;67620;56370;50571;869308;955169;596986;-498;5301
"01370";"SAINT-LAURENT-SUR-SAONE";"01";2014;1806;1809;1802;262536;251166;251152;1045510;1021752;1263815;235;249
"01371";"SAINT-MARCEL";"01";2014;1388;1370;1353;142847;139398;138042;574995;550892;626185;-1356;0
"01372";"SAINT-MARTIN-DE-BAVEL";"01";2014;467;477;439;39468;35293;35080;272893;261927;298689;645;858
"01373";"SAINT-MARTIN-DU-FRENE";"01";2014;1145;1132;1113;44170;19108;6319;1553651;1550680;1183729;-952;11837
"01374";"SAINT-MARTIN-DU-MONT";"01";2014;1861;1895;1832;160480;150678;151744;1186933;1465484;1055755;2679;1613
"01375";"SAINT-MARTIN-LE-CHATEL";"01";2014;837;838;829;69531;64545;61977;610079;571002;434185;70;2638
"01376";"SAINT-MAURICE-DE-BEYNOST";"01";2014;4044;4020;4004;114550;11288;0;6801443;6891398;4566222;-2085;9203
"01378";"SAINT-MAURICE-DE-GOURDANS";"01";2014;2563;2612;2548;194992;169012;165183;2160744;2095061;1691540;4030;7859
"01379";"SAINT-MAURICE-DE-REMENS";"01";2014;776;787;764;76007;70081;69136;506473;485382;482103;763;1708
"01380";"SAINT-NIZIER-LE-BOUCHOUX";"01";2014;731;730;696;90502;85271;85202;356924;490618;478939;-69;0
"01381";"SAINT-NIZIER-LE-DESERT";"01";2014;944;948;935;80797;74929;75214;442014;541734;543568;285;0
"01382";"SAINTE-OLIVE";"01";2014;297;292;288;21214;18909;18234;162152;163919;177740;-322;353
"01383";"SAINT-PAUL-DE-VARAX";"01";2014;1509;1526;1497;196815;187915;189215;801450;811116;834662;1300;0
"01384";"SAINT-RAMBERT-EN-BUGEY";"01";2014;2470;2519;2362;376821;310236;314247;1203707;2065646;1907983;4011;0
"01385";"SAINT-REMY";"01";2014;1012;1023;1014;73031;61973;58339;845098;822488;638776;794;4428
"01386";"SAINT-SORLIN-EN-BUGEY";"01";2014;1194;1225;1194;53911;41616;36635;1175500;1102991;727798;2297;7278
"01387";"SAINT-SULPICE";"01";2014;224;243;239;14820;14806;15145;157550;153501;133232;1225;886
"01388";"SAINT-TRIVIER-DE-COURTES";"01";2014;1137;1122;1104;99700;90147;87520;719481;918820;838459;-1097;1530
"01389";"SAINT-TRIVIER-SUR-MOIGNANS";"01";2014;1889;1905;1888;257066;142016;139912;1344231;1390380;1451547;1262;3366
"01390";"SAINT-VULBAS";"01";2014;1152;1221;1210;0;0;0;13182567;13546231;6922768;5111;5111
"01391";"SALAVRE";"01";2014;324;319;294;49124;36610;35457;206165;273494;228255;-322;831
"01392";"SAMOGNAT";"01";2014;715;707;691;33925;22372;16542;720658;711936;528373;-546;5284
"01393";"SANDRANS";"01";2014;541;541;525;47541;41352;40228;330165;345095;337245;0;1124
"01396";"SAULT-BRENAZ";"01";2014;1048;1023;999;65392;46754;37490;1104295;1055056;898723;-1804;7460
"01397";"SAUVERNY";"01";2014;1136;1124;1074;105137;88429;84134;857755;938675;1490316;-878;3417
"01398";"SAVIGNEUX";"01";2014;1292;1329;1317;110258;104240;104996;847542;871563;706016;2774;2018
"01399";"SEGNY";"01";2014;2032;2058;2017;0;97263;87329;2116518;2100280;2078381;2072;12006
"01400";"SEILLONNAZ";"01";2014;162;160;141;24182;22515;22386;51155;115444;170916;-129;0
"01401";"SERGY";"01";2014;2108;2110;2054;146141;123439;120231;1492551;1698057;1710292;160;3368
"01402";"SERMOYER";"01";2014;757;751;718;64493;55600;54571;421554;493442;422326;-413;616
"01403";"SERRIERES-DE-BRIORD";"01";2014;1347;1337;1296;110700;76796;72666;990789;1462289;883923;-750;3380
"01404";"SERRIERES-SUR-AIN";"01";2014;214;218;130;19304;17534;17326;129763;131781;153010;258;466
"01405";"SERVAS";"01";2014;1240;1262;1256;50227;32263;24152;1409877;1409878;974841;1637;9748
"01406";"SERVIGNAT";"01";2014;186;188;178;16091;14701;14574;103464;134650;139856;129;256
"01407";"SEYSSEL";"01";2014;1057;1064;1009;111193;100771;99580;679435;710403;918371;508;1699
"01408";"SIMANDRE";"01";2014;747;736;704;45501;38997;36290;509289;573886;481837;-755;1952
"01410";"SONTHONNAX-LA-MONTAGNE";"01";2014;350;350;333;41247;36049;34643;254328;250701;315788;0;1406
"01411";"SOUCLIN";"01";2014;301;299;273;28601;25620;24689;192944;183461;244949;-129;802
"01412";"SULIGNAT";"01";2014;586;586;579;63857;53269;53269;262945;291937;409607;0;0
"01413";"SURJOUX";"01";2014;100;99;74;5456;3161;2618;78038;82851;131181;-64;479
"01414";"SUTRIEU";"01";2014;270;268;212;49647;45267;44877;143388;124539;223549;-129;261
"01415";"TALISSIEU";"01";2014;478;484;454;62461;45164;45214;245448;318153;281997;387;337
"01416";"TENAY";"01";2014;1163;1165;1068;230239;162432;162220;647417;1036279;910757;147;359
"01417";"THEZILLIEU";"01";2014;397;394;305;71831;67049;66056;237923;238662;332740;-193;800
"01418";"THIL";"01";2014;1080;1093;1083;54292;42938;36976;1109351;1145381;690947;947;6909
"01419";"THOIRY";"01";2014;6440;6544;6339;413562;405563;393221;6282461;6623018;7467392;9582;21924
"01420";"THOISSEY";"01";2014;1724;1763;1726;315883;308835;311878;842413;923605;1251498;3043;0
"01421";"TORCIEU";"01";2014;777;774;747;76499;40043;36270;637702;863765;654345;-207;3566
"01422";"TOSSIAT";"01";2014;1426;1427;1409;67926;50526;44514;1244504;1450550;957130;76;6088
"01423";"TOUSSIEUX";"01";2014;852;935;931;59611;55056;59632;520110;575326;603809;5909;1333
"01424";"TRAMOYES";"01";2014;1715;1725;1718;124611;104226;96547;1620327;1681275;1078896;778;8457
"01425";"TRANCLIERE";"01";2014;302;303;299;19161;14235;12433;261365;296802;267620;64;1866
"01426";"VAL-REVERMONT";"01";2015;2688;2712;2630;348159;349067;351051;1901232;2109886;2206003;1984;0
"01427";"TREVOUX";"01";2014;6988;7060;6981;868998;800403;798016;5548279;5927826;6590987;6692;9079
"01428";"VALEINS";"01";2014;139;135;134;10073;9366;9108;63737;71318;150460;-258;0
"01429";"VANDEINS";"01";2014;696;701;693;57847;52949;51833;441870;438465;382188;340;1456
"01430";"VARAMBON";"01";2014;552;557;547;26955;22211;20932;366696;383562;311894;328;1607
"01431";"VAUX-EN-BUGEY";"01";2014;1274;1286;1260;55427;39254;33247;1198786;1148702;750213;896;6903
"01432";"VERJON";"01";2014;287;288;268;32371;27962;27964;138462;210397;209466;64;62
"01433";"VERNOUX";"01";2014;337;336;321;35179;33126;33062;135838;197773;191157;-64;0
"01434";"VERSAILLEUX";"01";2014;416;442;430;26592;22986;23902;241037;293189;277901;1676;760
"01435";"VERSONNEX";"01";2014;2258;2272;2237;302804;282166;283297;1209005;1517061;1934569;1131;0
"01436";"VESANCY";"01";2014;535;523;513;35839;25311;23194;342454;388193;543965;-779;1338
"01437";"VESCOURS";"01";2014;262;268;258;28841;27370;27757;119321;165123;203820;387;0
"01439";"VESINES";"01";2014;104;107;104;9004;7629;7563;64854;62531;124184;193;259
"01441";"VIEU-D'IZENAVE";"01";2014;707;720;708;47578;37687;32540;757817;708136;603567;889;6036
"01442";"VIEU";"01";2014;448;455;383;41833;36782;36267;271231;295514;275942;451;966
"01443";"VILLARS-LES-DOMBES";"01";2014;4559;4573;4548;453033;416285;413131;3305062;3178956;3383351;1236;4390
"01444";"VILLEBOIS";"01";2014;1228;1238;1176;62790;50302;45417;1073933;1031778;668831;742;5627
"01445";"VILLEMOTIER";"01";2014;685;690;680;71004;60657;60997;321289;484289;430252;340;0
"01446";"VILLENEUVE";"01";2014;1463;1498;1482;110035;100534;101044;967543;1007973;944891;2669;2159
"01447";"VILLEREVERSURE";"01";2014;1379;1379;1350;92843;87915;86527;859912;982576;764827;0;1388
"01448";"VILLES";"01";2014;384;384;369;26536;13446;13274;190658;216410;429812;0;172
"01449";"VILLETTE-SUR-AIN";"01";2014;751;766;740;62186;53527;53590;441349;528247;484273;1036;973
"01450";"VILLIEU-LOYES-MOLLON";"01";2014;3588;3670;3576;231545;207416;206039;2936620;2851467;2377312;7045;8422
"01451";"VIRIAT";"01";2014;6458;6491;6470;290239;181867;149052;7596243;7491123;7155148;3037;35852
"01452";"VIRIEU-LE-GRAND";"01";2014;1171;1165;1080;110756;99662;96855;801338;770007;770885;-441;2366
"01453";"VIRIEU-LE-PETIT";"01";2014;354;355;314;32731;29008;29072;158882;202602;265450;64;0
"01454";"VIRIGNIN";"01";2014;1106;1114;1094;49895;39041;32695;1089235;1064199;741675;585;6931
"01456";"VONGNES";"01";2014;88;89;78;7382;5413;4831;82338;79886;110756;64;646
"01457";"VONNAS";"01";2014;3005;3024;2984;466022;216325;209664;2514209;2702472;2775499;1593;8254
"02001";"ABBECOURT";"02";2014;525;515;506;49458;45749;45101;244588;230244;251065;-648;0
"02002";"ACHERY";"02";2014;624;615;614;67860;62849;62249;222313;269692;412164;-600;0
"02003";"ACY";"02";2014;1048;1050;1031;53988;44191;40834;804041;818535;513710;145;3502
"02004";"AGNICOURT-ET-SECHELLES";"02";2014;204;198;187;18576;16565;16095;101064;102580;123536;-387;83
"02005";"AGUILCOURT";"02";2014;415;407;406;25644;24614;24098;190538;190794;168239;-516;0
"02006";"AISONVILLE-ET-BERNOVILLE";"02";2014;276;274;261;31386;29636;29499;129773;130021;136739;-129;8
"02007";"AIZELLES";"02";2014;128;127;121;10675;10184;10120;46588;46693;78929;-64;0
"02008";"AIZY-JOUY";"02";2014;312;300;298;25552;23713;22939;113167;117431;156866;-774;0
"02009";"ALAINCOURT";"02";2014;543;554;549;30160;28000;28721;242486;248087;330423;721;0
"02010";"ALLEMANT";"02";2014;184;178;177;10299;5891;3559;220572;197249;194466;-387;1945
"02011";"AMBLENY";"02";2014;1247;1242;1210;117882;105476;105105;539011;667876;757862;-371;0
"02012";"AMBRIEF";"02";2014;77;75;73;9405;9111;8972;36707;37559;51498;-129;10
"02013";"AMIFONTAINE";"02";2014;426;427;422;32844;29352;28834;236726;242241;255591;64;582
"02014";"AMIGNY-ROUY";"02";2014;760;758;753;88986;84252;84114;337782;320360;453867;-138;0
"02015";"ANCIENVILLE";"02";2014;85;80;77;9017;8208;7886;32297;44096;55046;-322;0
"02016";"ANDELAIN";"02";2014;225;233;231;19889;19480;19996;77629;99026;109855;516;0
"02017";"ANGUILCOURT-LE-SART";"02";2014;323;330;317;30372;28987;29438;149834;175325;157983;451;0
"02018";"ANIZY-LE-CHATEAU";"02";2014;1985;2001;1991;202417;168047;169317;1071961;1045091;1759900;1270;0
"02019";"ANNOIS";"02";2014;390;378;378;39722;37347;36573;136972;234865;198980;-774;0
"02020";"ANY-MARTIN-RIEUX";"02";2014;479;478;461;51560;48455;48391;209973;213331;250036;-64;0
"02021";"ARCHON";"02";2014;98;100;90;13328;12677;12567;60944;65121;59221;129;239
"02022";"ARCY-SAINTE-RESTITUE";"02";2014;455;443;409;42420;40409;39635;200597;198377;181137;-774;0
"02023";"ARMENTIERES-SUR-OURCQ";"02";2014;114;114;107;10384;8546;8546;52650;70383;45661;0;0
"02024";"ARRANCY";"02";2014;59;58;54;8028;7468;7304;34154;34287;36622;-64;100
"02025";"ARTEMPS";"02";2014;371;370;369;36293;34993;34929;154122;248784;167661;-64;0
"02027";"ASSIS-SUR-SERRE";"02";2014;242;238;235;20189;17679;17167;129889;134856;146120;-258;254
"02028";"ATHIES-SOUS-LAON";"02";2014;2669;2667;2657;274705;259428;259263;1588352;1607553;1484477;-165;0
"02029";"ATTILLY";"02";2014;398;399;386;29415;27939;28003;169602;170428;171158;64;0
"02030";"AUBENCHEUL-AUX-BOIS";"02";2014;302;291;289;24936;23439;22730;126127;125797;136168;-709;0
"02031";"AUBENTON";"02";2014;705;695;664;84368;79145;78465;335936;343222;528821;-680;0
"02032";"AUBIGNY-AUX-KAISNES";"02";2014;245;253;250;23050;21796;22312;100804;166169;154589;516;0
"02033";"AUBIGNY-EN-LAONNOIS";"02";2014;113;111;108;12822;12058;11929;43303;44961;86763;-129;0
"02034";"AUDIGNICOURT";"02";2014;111;117;111;11508;10855;11242;50428;63514;66512;387;0
"02035";"AUDIGNY";"02";2014;289;287;283;25362;24101;23830;144623;141053;126549;-129;142
"02036";"AUGY";"02";2014;93;95;90;9819;9375;9504;25512;26284;38397;129;0
"02037";"AULNOIS-SOUS-LAON";"02";2014;1456;1468;1466;96268;89369;90103;817198;832149;940655;913;179
"02038";"AUTELS";"02";2014;91;83;63;12137;11103;10525;46935;48753;65129;-516;62
"02039";"AUTREMENCOURT";"02";2014;180;181;173;14377;12215;11664;123640;125095;92882;64;615
"02040";"AUTREPPES";"02";2014;199;200;182;22118;21255;21319;91102;91579;94733;64;0
"02041";"AUTREVILLE";"02";2014;846;831;828;80703;75613;74192;457570;427961;485102;-1049;372
"02042";"AZY-SUR-MARNE";"02";2014;420;414;398;27571;24285;23006;255060;253823;187311;-387;892
"02043";"BAGNEUX";"02";2014;73;73;72;8588;8234;8224;34823;36462;35153;0;10
"02044";"BANCIGNY";"02";2014;34;33;26;4967;4447;4286;22385;22056;32923;-64;97
"02046";"BARENTON-BUGNY";"02";2014;564;558;557;57421;54598;54145;273320;271593;246697;-394;59
"02047";"BARENTON-CEL";"02";2014;132;127;127;14214;13220;12845;65353;66026;88353;-322;53
"02048";"BARENTON-SUR-SERRE";"02";2014;129;130;129;9633;8910;8720;76690;81616;73252;64;254
"02049";"BARISIS-AUX-BOIS";"02";2014;771;778;757;63540;59228;59713;338725;357171;455579;485;0
"02050";"BARZY-EN-THIERACHE";"02";2014;329;334;324;26205;24746;25068;148750;152017;139819;322;0
"02051";"BARZY-SUR-MARNE";"02";2014;423;422;396;27646;22352;21667;238347;243034;209168;-64;621
"02052";"BASSOLES-AULERS";"02";2014;154;153;148;13553;12674;12610;48467;52234;93138;-64;0
"02053";"VALLÉES EN CHAMPAGNE";"02";2015;631;624;568;62091;61890;61890;412061;417714;429068;0;0
"02054";"BAZOCHES-SUR-VESLES";"02";2014;478;473;469;42179;40139;39817;155961;160510;204248;-322;0
"02055";"BEAUME";"02";2014;115;113;99;15114;14265;14015;61740;61813;81297;-129;121
"02056";"BEAUMONT-EN-BEINE";"02";2014;173;176;173;19790;18719;18885;82663;80867;96954;193;27
"02057";"BEAUREVOIR";"02";2014;1486;1478;1462;146306;135521;134912;698328;708074;961927;-609;0
"02058";"BEAURIEUX";"02";2014;826;835;825;89792;84999;85629;304461;323640;492541;630;0
"02059";"BEAUTOR";"02";2014;2759;2738;2728;369979;150925;132619;3043426;3289928;3229619;-1738;16568
"02060";"BEAUVOIS-EN-VERMANDOIS";"02";2014;292;293;288;18079;16152;15921;155745;158402;165567;64;295
"02061";"BECQUIGNY";"02";2014;297;286;276;29929;28123;27414;89323;88732;165708;-709;0
"02062";"BELLEAU";"02";2014;152;151;141;12579;11611;11416;79574;83139;67978;-64;131
"02063";"BELLENGLISE";"02";2014;395;394;392;46086;44554;44490;158588;160991;212210;-64;0
"02064";"BELLEU";"02";2014;3887;3839;3831;568239;538243;533151;2526636;2603455;2455787;-4147;945
"02065";"BELLICOURT";"02";2014;639;629;626;69021;65396;64727;248868;253053;353115;-669;0
"02066";"BENAY";"02";2014;213;210;210;18824;17620;17238;111980;114879;85882;-193;189
"02067";"BERGUES-SUR-SAMBRE";"02";2014;221;219;217;24139;22652;22486;105956;105454;120681;-129;37
"02068";"BERLANCOURT";"02";2014;111;112;112;16844;16433;16497;50181;52011;59506;64;0
